movieId,polishTitle,originalTitle,year,fullRating,voteCount
779249,Samotnie na plaży pod wieczór,Bam-eui hae-byeon-e-so hon-ja,2017,6.5638,768
197046,"Lost, Lost, Lost","Lost, Lost, Lost",1976,7.38854,157
780538,Blue Jay,Blue Jay,2016,7.43322,11246
138972,Terroryści,Kong bu fen zi,1986,7.55204,884
10006530,Życie,Living,2022,6.87842,7666
192520,"Chō Jikū Yōsai Macross: Ai, Oboete Imasu ka","Chō Jikū Yōsai Macross: Ai, Oboete Imasu ka",1984,7.4625,240
490878,Kosmita Paul,Paul,2011,6.59903,37217
188979,Sześciostrzałowiec,Six Shooter,2004,7.13133,3632
564527,Zoolander 2,Zoolander 2 ,2016,4.80146,16672
10079,Telemaniak,The Cable Guy,1996,6.38958,44332
32596,Droga olbrzymów,The Big Trail,1930,6.7665,197
759639,Paterson,Paterson,2016,7.0498,50219
8330,"Olive, the Other Reindeer","Olive, the Other Reindeer",1999,7,14
30862,Deszczowa piosenka,Singin' in the Rain,1952,7.91266,54888
731602,Harmony,Harmony,2015,6.35037,137
660066,Inny świat,Inny świat,2012,8.13453,5352
694378,Bogowie,Bogowie,2014,7.98235,384210
119391,Wszystko może się przytrafić,Wszystko może się przytrafić,1995,8.06233,16750
858070,Aida,"Quo Vadis, Aïda?",2020,7.96769,21756
772700,Najlepszy,Najlepszy,2017,7.99441,107564
814639,Niepodległość,Niepodległość,2018,8.26972,7415
33181,Piętro wyżej,Piętro wyżej,1937,8.22404,13038
596324,Korespondent Bryan,Korespondent Bryan,2010,8.35513,7921
835083,Jak zostałem gangsterem. Historia prawdziwa,Jak zostałem gangsterem. Historia prawdziwa,2019,7.34064,138770
5136,Dom wariatów,Dom wariatów,1984,6.93122,12940
626117,Ace Attorney,Gyakuten saiban,2012,6.96432,1093
461946,Zapaśnik,The Wrestler,2008,7.16053,117555
32055,Atomówki - film,The Powerpuff Girls,2002,6.32143,1008
240046,W pogoni za szczęściem,The Pursuit of Happyness,2006,8.04223,280967
32888,Biały oleander,White Oleander,2002,7.49389,52720
6258,Wojna plemników,Human Nature,2001,5.8022,2816
673091,Anomalisa,Anomalisa,2015,6.82826,12030
1100,Sens życia według Monty Pythona,The Meaning of Life,1983,7.88189,131889
32051,To nie jest kolejna komedia dla kretynów,Not Another Teen Movie,2001,5.70164,51851
827264,Zabawa w pochowanego,Ready or Not,2019,6.51786,57114
93660,Nieugięty,Aparajito,1956,7.94931,1085
111574,Wizards,Wizards,1977,6.48636,843
1028,Bez twarzy,Face/Off,1997,7.07757,79512
10000405,Alcarràs,Alcarràs,2022,6.90689,4371
6124,Henry i June,Henry & June,1990,6.80441,2040
111961,Dryfująca trzcina,Ukigusa,1959,7.5172,872
6938,"Kłamca, kłamca",Liar Liar,1997,6.79393,127346
622827,Sztuki wyzwolone,Liberal Arts,2012,6.24899,7912
247575,Dom jest czarny,Khaneh siah ast,1963,7.52677,467
38421,Os Trombadinhas,Os Trombadinhas,1979,5,1
875018,Niebezpieczni dżentelmeni,Niebezpieczni dżentelmeni,2022,6.14828,26417
10011932,Moonage Daydream,Moonage Daydream,2022,7.64491,3830
806652,Biały Kieł,Croc-Blanc,2018,6.88534,2224
127092,Dzikie kwiaty,Kytice,2000,7.49671,1369
34175,Dziewczyna do wzięcia,Looking For Alibrandi,2000,7.88197,305
9876,Kropla słońca,Sunshine,1999,7.08906,7849
32451,Medea,Medea,1969,6.80661,1603
175404,Wieprze i okręty,Buta to Gunkan,1961,7.16535,127
130394,Dom,Hausu,1977,7.06172,3516
869035,Ongaku,Ongaku,2019,7.5283,53
10915,Good Night and Good Luck,"Good Night, and Good Luck.",2005,7.0976,19601
10957,Mroczne miasto,The Trigger Effect,1996,5.63243,1178
39640,Goofy na wakacjach,A Goofy Movie,1995,7.0894,12125
31349,Pancernik Potiomkin,Bronenosets Potyomkin,1925,7.446,11251
10012715,Pokerzysta,Poker Face,2022,4.94798,3941
37856,Most Północny,Le pont du Nord,1981,6.41611,149
9330,"Salo, czyli 120 dni Sodomy",Salò o le 120 giornate di Sodoma,1975,5.2209,22540
9577,Skaza,Damage,1992,6.68507,6646
823512,Polowanie,The Hunt,2020,5.86176,24248
5521,W sieci zła,Fallen,1998,7.3043,49451
5845,Glina,Un Flic,1972,6.9263,3270
11173,Tramwaj zwany pożądaniem,A Streetcar Named Desire,1951,7.67163,43024
1501,Kruk,The Crow,1994,7.28178,66402
34308,Białe noce,Le notti bianche,1957,7.5343,1108
4165,Białe noce,White Nights,1985,7.38319,1939
10011966,Nieznajomy,The Stranger,2022,6.42409,8708
11456,Wideodrom,Videodrome,1983,6.89617,12501
37647,Ciemna strona,The Dark Half,1993,5.9922,2436
733,Noc w Roxbury,A Night at the Roxbury,1998,6.86451,15595
868934,Smok mojego taty,My Father's Dragon,2022,6.3981,736
136674,Żałobna parada róż,Bara no soretsu,1969,7.75185,1350
30680,Piknik pod Wiszącą Skałą,Picnic at Hanging Rock,1975,7.3121,62556
540786,Policja zastępcza,The Other Guys,2010,5.90416,39199
225971,Zwyczajni kochankowie,Les amants réguliers,2005,6.4856,521
110535,Harvie Krumpet,Harvie Krumpet,2003,7.57083,6671
318862,Pudłaki,The Boxtrolls,2014,6.65965,12261
111024,Kieszonkowiec,Pickpocket,1959,6.84648,3817
36365,Duża ryba,Big Fish,2003,7.64101,105803
7608,Zła krew,Mauvais sang,1986,7.0231,1688
138421,Zniknął człowiek,Ningen Johatsu,1967,7.11905,84
651341,Gołąb przysiadł na gałęzi i rozmyśla o istnieniu,En Duva satt på en gren och funderade på tillvaron,2014,6.63307,8007
882,Przerwana lekcja muzyki,"Girl, Interrupted",1999,7.85918,255940
471852,W pogoni,Choo-gyeok-ja,2008,7.392,7972
30741,Dama z Szanghaju,The Lady from Shanghai,1947,7.09243,5269
406009,Bra Boys,Bra Boys,2007,6.21429,42
36819,Rumble Fish,Rumble Fish,1983,7.36087,7493
118281,Ostatnie życie we wszechświecie,Ruang rak noi nid mahasan,2003,7.28332,1253
144883,Love & Pop,Love & Pop,1998,7.26461,616
390538,Fehérlófia,Fehérlófia,1981,7.98405,439
804147,Wilczy dom,La casa lobo,2018,7.22645,552
210132,Boso przez Hiroszimę 1,Hadashi no Gen,1983,7.89474,1102
207210,A gdy zawieje wiatr,When the Wind Blows,1986,7.5867,1188
118262,Zakochany Paryż,"Paris, je t'aime",2006,7.11657,29631
135380,Tian ruo you qing,Tian ruo you qing,1990,7.2,75
546661,Wyznania,Kokuhaku ,2010,7.43307,6701
799116,Shirkers,Shirkers,2018,6.95283,636
859497,Inu-Oh,Inu-Ō,2021,6.94305,597
35846,Kobieta jest kobietą,Une femme est une femme,1961,7.46162,3622
31551,Chłodnym okiem,Medium Cool,1969,7.24179,670
554,Sztos,Sztos,1997,6.92115,51186
32226,Znaki,Signs,2002,6.25776,182747
94762,Śmierć przez powieszenie,Kōshikei,1968,7.63855,830
451900,Dziewczyna z milionem,Hyakuman-en to nigamushi onna,2008,7.02432,329
281935,Blue,Blue,2002,6.89756,205
603781,"Oslo, 31 sierpnia","Oslo, 31. august",2011,7.34192,9631
204683,Mizu no naka no hachigatsu,Mizu no naka no hachigatsu,1995,7.51724,174
8658,Pięć łatwych utworów,Five Easy Pieces,1970,7.39545,4749
8495,"Pali się, moja panno","Hoří, má panenko!",1967,7.171,8392
114662,Signum Laudis,Signum Laudis,1980,5.70833,24
191304,Dolina pszczół,Údolí včel,1967,7.59155,284
190511,Diamenty nocy,Démanty noci,1964,7.54528,1590
171099,Młot na czarownice,Kladivo na čarodějnice,1969,7.7188,1899
106307,Żart,Žert,1968,6.76923,845
12228,Kto się boi Virginii Woolf?,Who's Afraid of Virginia Woolf?,1966,7.88133,19837
168061,Kamikaze Girls,Shimotsuma monogatari,2004,7.11611,1068
393832,Kino no Tabi: Byōki no Kuni - For You,Kino no Tabi: Byōki no Kuni - For You,2007,7.56436,101
31406,Świt umarłych,Dawn of the Dead,1978,6.89574,11366
34521,Gładka skóra,La peau douce,1964,7.20532,1091
489730,Poważny człowiek,A Serious Man,2009,6.68448,40058
35019,Nieznośna lekkość bytu,The Unbearable Lightness of Being,1988,7.21173,13791
4578,Cień,Cień,1956,7.14438,1503
12092,Śmierć prezydenta,Śmierć prezydenta,1977,7.6976,4342
692037,List,List,2011,6.66667,15
1223,Wichrowe wzgórza,Wuthering Heights,1992,7.27059,44784
126356,Miłość po południu,L'Amour l'après-midi,1972,7.37962,785
7776,Miłość po południu,Love in the Afternoon,1957,7.48145,6416
138886,Paryż należy do nas,Paris nous appartient,1961,6.49026,308
30641,Christiane F. - My dzieci z dworca ZOO,Christiane F. - Wir Kinder vom Bahnhof Zoo,1981,7.28451,49155
11956,Zawód: Reporter,Professione: Reporter,1975,7.51787,9819
138739,Armia cieni,L'armée des ombres,1969,7.231,1645
10000996,Ennio,Ennio,2021,7.78685,4668
854517,Cząstki kobiety,Pieces of a Woman,2020,7.06089,29921
718580,Bóg wie co,Heaven Knows What,2014,6.4333,877
4885,Dark City: Mroczne miasto,Dark City,1998,7.23485,29461
140961,Ryzykant,Bob le flambeur,1956,6.80138,725
147262,Pusty dom,Bin-jip,2004,7.70208,22956
32455,Kobieta i mężczyzna,Un homme et une femme,1966,7.43078,4139
182520,Wieści z domu,News From Home,1977,7.337,273
802959,Trawa,Pul-ip-deul,2018,6.1319,326
138766,Czerwony anioł,Akai tenshi,1966,7.73077,156
119394,Lombardzista,The Pawnbroker,1964,7.4571,1387
297829,Wszystko za życie,Into the Wild,2007,7.8522,270743
255230,Subarnarekha,Subarnarekha,1965,7.23529,68
437653,Tokijska sonata,Tôkyô sonata,2008,7.21907,1164
127871,Baal,Baal,1970,5.94203,69
40420,Irma Vep,Irma Vep,1996,6.57801,1173
124098,Wesele,Wesele,2004,7.5663,226275
120591,Andriej Tarkowski: poeta kina,Un Poeta nel Cinema: Andreij Tarkovskij,1984,7.22857,35
564694,Róża,Róża,2011,7.80862,143735
110994,Pustka,In a Lonely Place,1950,7.51343,3500
10005432,Bubble,Baburu,2022,6.42102,1779
875506,"Paryż, 13. dzielnica",Les Olympiades,2021,6.89516,10139
253764,Kyoshin,Kyoshin,2004,7.02703,111
35149,Zatoka aniołów,La baie des anges,1963,6.97059,170
30649,Grek Zorba,Alexis Zorbas,1964,7.8097,14188
221158,Mała Miss,Little Miss Sunshine,2006,7.16513,106124
571418,Jeden dzień,One Day,2011,7.48211,171389
98027,Żebro Adama,Adam's Rib,1949,7.24733,3558
111958,Wczesna wiosna,Soshun,1956,7.51634,153
709349,Sól ziemi,Le sel de la terre,2014,8.30002,20825
101731,Drzewo pragnień,Natvris khe,1976,7.5709,268
865565,Do piaszczystego morza,À la mer poussière,2020,5.81579,38
38,Doberman,Dobermann,1997,6.91806,12961
32547,"Rzym, miasto otwarte","Roma, città aperta",1945,7.4517,4379
123507,Za naszą miłość,À nos amours,1983,6.82803,628
34004,Jawa czy sen,Waking Life,2001,7.58316,6854
319795,Dziesięć czółen,Ten Canoes,2006,7.27815,453
30427,Kwestia zaufania,Lantana,2001,6.55669,688
387821,Brudna robota,Kenny,2006,6.60606,99
787743,The Nightingale,The Nightingale,2018,7.17474,2684
32947,Chopper,Chopper,2000,6.8553,7132
93523,Zamek,The Castle,1997,6.35581,267
1232,"Priscilla, królowa pustyni","The Adventures of Priscilla, Queen of the Desert",1994,7.33564,9677
117154,Opowieść letnia,Conte d'été,1996,7.15603,2256
131606,Czarny deszcz,Kuroi ame,1989,7.3445,209
31680,Od dziewiątej do piątej,Nine to Five,1980,6.66054,1959
820781,Penguin Highway,Penguin Highway,2018,7.07558,172
766894,Dofus - Livre 1: Julith,Dofus - Livre 1: Julith,2015,7.86538,104
876198,The Windshield Wiper,The Windshield Wiper,2021,6.47426,1010
148840,Yanagawa horiwari monogatari,Yanagawa horiwari monogatari,1987,6.125,32
838817,"Kimi to, Nami ni Noretara","Kimi to, Nami ni Noretara",2019,6.7259,332
868747,Poskromiony ogród,Taming the Garden,2021,6.5942,138
8762,Pola śmierci,The Killing Fields,1984,7.73015,15331
34366,Kikujiro,Kikujirô no natsu,1999,7.51363,2531
582639,Problema,Problema,2010,6.5,2
1177,Rozmowy kontrolowane,Rozmowy kontrolowane,1991,7.42093,63808
412056,Kappa no Coo to Natsuyasumi,Kappa no Coo to Natsuyasumi,2007,7.6,60
805778,Słynny najazd niedźwiedzi na Sycylię,La fameuse invasion des ours en Sicile,2019,6.76923,676
33008,Powiększenie,Blow-Up,1966,7.71633,35612
476314,A my idziemy,"Aruitemo, Aruitemo",2008,7.45515,1349
99843,Ślubowanie,O Pagador de Promessas,1962,5.61893,391
197013,Titicut Follies,Titicut Follies,1967,7.55647,363
31654,Persona,Persona,1966,8.12531,33167
123921,Wierny ogrodnik,The Constant Gardener,2005,7.45976,70434
113025,Krew poety,Le Sang d'un poète,1930,7.49575,2001
112997,Orfeusz,Orphée,1950,7.5208,1106
95270,Sklep przy głównej ulicy,Obchod na korze,1965,7.90651,4225
95530,Krajobraz we mgle,Topio stin omichli,1988,7.44815,2247
138785,Zarządca Sansho,Sanshô dayû,1954,7.78363,2260
847304,Smak phở,Smak phở,2019,5.52523,1407
807905,Trzy twarze,Se rokh,2018,6.38636,924
300520,Hoshi o Katta Hi,Hoshi o Katta Hi,2006,6.21379,145
38341,Widmo,Les Diaboliques,1955,7.59411,4548
4826,Czysta formalność,Una pura formalità,1994,7.627,12024
33488,Noc,La notte,1961,7.66267,5834
31860,Majestic,The Majestic,2001,7.33076,10370
208486,Mad Monster Party?,Mad Monster Party?,1967,7.01613,62
371498,The Tell-Tale Heart,The Tell-Tale Heart,1953,7.20408,392
121173,Przygody Ichaboda i Pana Ropucha,The Adventures of Ichabod and Mr. Toad,1949,6.20766,862
166857,Taniec szkieletów,The Skeleton Dance,1929,7.12691,2096
306522,Iluzjonista,L'illusionniste,2010,7.44341,8782
106005,Koty nie tańczą,Cats Don't Dance,1997,6.98295,1525
738513,Little Witch Academia: Mahō Shikake no Parade,Little Witch Academia: Mahō Shikake no Parade,2015,7.20984,386
766868,Zombillenium,Zombillénium,2017,6.26101,636
582678,Człowiek znikąd,A-jeo-ssi,2010,7.58406,10177
506350,Zemsta,Fuk sau,2009,5.53367,802
118658,Krwawa Pani Śniegu,Shurayukihime,1973,7.26874,2601
570957,Ujrzałem diabła,Ak-ma-leul Bo-ass-da,2010,7.35182,14212
200684,Pani Zemsta,Chin-jeol-han Geum-ja-ssi,2005,7.44439,17309
303165,Le Visiteur,Le Visiteur,1946,0,0
35735,Dziewczyna Piętaszek,His Girl Friday,1940,7.02623,3203
6903,Krzyk w ciemności,Evil Angels,1988,6.90037,3473
826447,Memoria,Memoria,2021,6.15176,3321
417814,Każdy ma swoje kino,Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence,2007,6.93498,3476
111145,Czarny narcyz,Black Narcissus,1947,7.20849,1813
37084,Dziecko czeka,A Child Is Waiting,1963,7.02985,268
12124,Życie jest słodkie,Life Is Sweet,1990,7.11035,2048
1136,Iluminacja,Iluminacja,1972,7.20931,6727
1221,Imperium Słońca,Empire of the Sun,1987,7.7733,96883
233924,Macario,Macario,1960,7.01429,140
120513,Gdy przychodzi kot,Až přijde kocour,1963,6.909,967
810281,Andhadhun,Andhadhun,2018,6.84971,346
1231,W imię ojca,In the Name of the Father,1993,7.97305,53811
35407,Pan Smith jedzie do Waszyngtonu,Mr. Smith Goes to Washington,1939,7.68222,4371
34200,Generał,The General,1926,7.88845,6786
689545,Dzikie historie,Relatos salvajes,2014,7.60055,131318
105067,Z,Z,1969,7.55046,1417
12164,Na nabrzeżach,On the Waterfront,1954,7.6278,13764
1314,Przeminęło z wiatrem,Gone with the Wind,1939,7.9129,110711
1087,Człowiek słoń,The Elephant Man,1980,7.87467,54736
747,Porachunki,"Lock, Stock and Two Smoking Barrels",1998,7.88417,114206
32184,Skarb Sierra Madre,The Treasure of the Sierra Madre,1948,7.83504,6953
11669,Wielka ucieczka,The Great Escape,1963,7.81106,30470
912,Dzieci niebios,Bacheha-Ye aseman,1997,7.98281,10066
31277,Wszystko o Ewie,All About Eve,1950,8.00304,13477
609587,Rozstanie,Jodaeiye Nader az Simin,2011,7.62552,39658
1286,Amadeusz,Amadeus,1984,8.15783,129447
293175,Życie na podsłuchu,Das Leben der Anderen,2006,7.79561,48515
103878,Ballada o żołnierzu,Ballada o soldate,1959,7.57765,2711
300972,Mind Game,Mind Game,2004,7.65075,1592
869422,W pętli ryzyka i fantazji,Gūzen to Sōzō,2021,7.00387,3614
775434,Piękny kraj,God's Own Country,2017,7.12054,5915
7668,Zagrożenie dla społeczeństwa,Menace II Society,1993,7.40356,5791
655740,Życie Adeli – Rozdział 1 i 2,La vie d'Adèle,2013,7.00971,42440
375721,Miasto złodziei,The Town,2010,7.22452,81974
181137,Titane,Titane,2021,6.20961,14670
853563,Żeby nie było śladów,Żeby nie było śladów,2021,7.28253,20695
109360,Braterstwo broni,Tae-geug-ki Hwi-nal-ri-myeo,2004,7.77939,13961
32637,Bitwa o Algier,La battaglia di Algeri,1966,7.79799,2589
709355,Lewiatan,Leviafan,2014,7.40042,31749
5347,Ed Wood,Ed Wood,1994,7.33387,46254
132915,Złodziej z Bagdadu,The Princess and the Cobbler,1993,7.66851,1083
6919,Kto wrobił Królika Rogera,Who Framed Roger Rabbit,1988,7.07377,29726
121935,Przez ciemne zwierciadło,A Scanner Darkly,2006,7.16649,23335
775228,Nigdy cię tu nie było,You Were Never Really Here,2017,6.32763,34508
979,Pojedynek,The Duellists,1977,7.5678,7876
100219,Roboty,Robots,2005,6.50851,33553
211364,Control,Control,2007,7.72302,44238
572639,Charlie,The Perks of Being a Wallflower,2012,7.54779,148961
31793,To wspaniałe życie,It's a Wonderful Life,1946,8.1237,27906
1246,Olej Lorenza,Lorenzo's Oil,1992,7.41141,13687
9829,Strefa mroku,Twilight Zone: The Movie,1983,6.59845,4647
30576,"Jedz i pij, mężczyzno i kobieto",Yin shi nan nu,1994,7.38143,2467
6248,Hubal,Hubal,1973,7.55743,11065
8547,Parszywa dwunastka,The Dirty Dozen,1967,7.62242,52868
256833,Jedda,Jedda,1955,7.125,8
11289,Tylko dla orłów,Where Eagles Dare,1968,7.68168,29445
35308,Szkoła podstawowa,Obecná škola,1991,7.44236,3999
788233,Amerykański sen,Amerykański sen,2016,7.01173,1279
362598,To właśnie Anglia,This Is England,2006,7.62579,25181
119768,Po życiu,Wonderful Life,1998,7.34114,683
813683,Vivo,Vivo,2021,6.30166,4031
473987,Spotkania na krańcach świata,Encounters at the End of the World ,2007,7.96928,13510
31921,Zagadka Kaspara Hausera,Jeder für sich und Gott gegen alle,1974,7.58475,7752
31610,Fitzcarraldo,Fitzcarraldo,1982,7.80806,9732
718529,Scena ciszy,The Look of Silence ,2014,7.83061,3607
669566,Scena zbrodni,The Act of Killing,2012,7.82231,7198
196720,A życie trwa dalej,Zendegi va digar hich,1991,7.34717,265
901,Nie lubię poniedziałku,Nie lubię poniedziałku,1971,7.63015,112135
748247,Zwariować ze szczęścia,La pazza gioia,2016,7.04427,12040
829669,Jestem matką,I Am Mother,2019,6.44329,29635
103888,Lecą żurawie,Letyat zhuravli,1957,7.82861,10928
149069,Paryż płonie,Paris Is Burning,1990,7.86203,4385
244076,Rangeh eshgh,Rangeh eshgh,2004,8,1
32740,Moja noc u Maud,Ma nuit chez Maud,1969,7.42732,3536
7931,Moja droga panno,My Fair Lady,1964,7.61287,16271
31023,Stąd do wieczności,From Here to Eternity,1953,7.5594,8443
104413,Święta góra,The Holy Mountain,1973,7.60505,15207
891,Kochankowie z Kręgu Polarnego,Los Amantes del Círculo Polar,1998,7.6049,3060
1208,Final Fantasy,Final Fantasy: The Spirits Within,2001,6.94176,17273
741821,Aż do piekła,Hell or High Water,2016,7.09037,47806
779394,"Tamte dni, tamte noce",Call Me by Your Name,2017,7.61902,135590
648,Dziwne dni,Strange Days,1995,7.07737,12433
425641,Supersamiec,Superbad,2007,6.46429,64223
142282,Starsza pani i gołębie,La Vieille dame et les pigeons,1997,7.70251,2632
233051,Książęta i księżniczki,Princes et Princesses,2000,7.2449,49
32616,Bezsenność,Insomnia,2002,7.22192,93128
93473,Śledząc,Following,1998,7.39065,11358
95833,Ichi zabójca,Koroshiya 1,2001,7.08417,5691
804205,Szczęśliwy Lazzaro,Lazzaro Felice,2018,7.42345,9477
111144,Czerwone pantofelki,The Red Shoes,1948,7.9111,2171
897,Przypadek,Przypadek,1981,7.98605,46250
92172,Chinka,La chinoise,1967,6.97991,896
111023,Dziennik wiejskiego proboszcza,Journal d'un curé de campagne,1951,6.86064,2777
31416,Amelia,Le fabuleux destin d'Amélie Poulain,2001,7.55551,273884
11676,Basil wielki mysi detektyw,The Great Mouse Detective,1986,7.14243,4009
184427,Termometr,Termometri,1976,10,1
184426,Sami maneti,Sami maneti,1976,10,1
32544,Chciwość,Greed,1924,7.39923,1042
758,Wszystko o mojej matce,Todo sobre mi madre,1999,7.62269,71919
4824,Czym sobie na to wszystko zasłużyłam?,¿Qué he hecho yo para merecer esto!!,1984,7.46874,5246
112926,Szatańskie tango,Sátántangó,1994,8.15216,3871
99747,Boska interwencja,Yadon ilaheyya,2002,5.80797,276
644476,5 rozbitych kamer,5 Broken Cameras,2011,7.25721,2636
829458,Tam gdzieś musi być niebo,It Must Be Heaven,2019,6.60691,2432
791868,Fokstrot,Foxtrot,2017,7.11162,4327
491594,Kara no Kyōkai: Mujun Rasen,Kara no Kyōkai: Mujun Rasen,2008,7.80062,1289
807605,Kimi no Suizō o Tabetai,Kimi no Suizō o Tabetai,2018,7.86229,2193
838872,Na rauszu,Druk,2020,7.49073,93384
804146,Siedzący słoń,Da Xiang Xi Di Er Zuo,2018,7.84439,1613
30671,"Pół żartem, pół serio",Some Like It Hot,1959,7.92251,106066
34187,Eureka,Yurîka,2000,7.84786,723
7582,Męski - żeński: 15 scen z życia,"Masculin, féminin: 15 faits précis",1966,7.3111,3269
34074,Dersu Uzała,Dersu Uzala,1975,8.0097,8143
32041,Gdzie jest dom mojego przyjaciela?,Khane-ye doust kodjast?,1987,7.56376,1043
692843,20 000 dni na Ziemi,"20,000 Days on Earth",2014,7.18279,8113
1103,Wstręt,Repulsion,1965,7.68447,30095
866152,Josee to Tora to Sakana-tachi,Josee to Tora to Sakana-tachi,2020,7.57311,766
1084,Dzikość serca,Wild at Heart,1990,7.56323,67729
8896,Proces,Le Procès,1962,7.32229,4316
753736,Blanka,Blanka,2015,6.31116,466
101721,Aszik Kerib,Ashug-Karibi,1988,7.27737,548
106296,Palacz zwłok,Spalovač mrtvol,1969,7.91753,15400
119750,Choroba tropikalna,Sat Pralat,2004,7.17103,573
7992,Nadzy,Naked,1993,7.56197,6826
1126,Człowiek z żelaza,Człowiek z żelaza,1981,7.54058,31065
12137,Żądło,The Sting,1973,8.05777,80236
11900,Zabić drozda,To Kill a Mockingbird,1962,7.85753,34210
1241,Bez przebaczenia,Unforgiven,1992,7.89667,95955
3486,2046,2046,2004,7.28123,11382
91338,Młody Sherlock Holmes,"Sherlock, Jr.",1924,7.81384,2992
785443,Hiroshima ni ichiban densha ga hashitta,Hiroshima ni ichiban densha ga hashitta,1993,6,1
138786,Opowieści księżycowe,Ugetsu monogatari,1953,7.66974,3797
34825,Dzieci Triady,Lat sau san taam,1992,7.26874,3881
30696,Podwójne ubezpieczenie,Double Indemnity,1944,7.86431,10104
34707,M - Morderca,M,1931,7.77376,12186
433939,Gwiazdy na ziemi,Taare Zameen Par,2007,7.86311,4478
1240,Na skróty,Short Cuts,1993,7.54519,5532
1300,MASH,MASH,1970,7.27932,26149
8535,Paragraf 22,Catch-22,1970,6.93694,4821
789068,Bacurau,Bacurau,2019,6.69965,3123
4319,Chłopaki z sąsiedztwa,Boyz n the Hood,1991,7.46394,28006
11762,Wolny dzień Ferrisa Buellera,Ferris Bueller's Day Off,1986,7.08324,17347
32138,Mały marzyciel,Katok i skripka,1960,7.16551,864
3744,Akwarium,Akwarium,1996,7.1688,4141
138971,Chłopiec z ulicy Guling,Gu Ling Jie Shao Nian Sha Ren Shi Jian,1991,7.91643,1077
6796,Kobiety na skraju załamania nerwowego,Mujeres al borde de un ataque de nervios,1988,7.52364,17722
34334,Niech żyje miłość,Ai Qing Wan Sui,1994,7.21591,968
547745,Melancholia,Melancholia,2011,6.9359,83287
35838,F jak fałszerstwo,Vérités et mensonges,1973,7.39912,679
35307,Klub "Exotica",Exotica,1994,6.81762,976
129355,Cztery noce marzeń,Quatre nuits d'un rêveur,1971,7.01357,737
9592,Skutki noszenia kapelusza w maju,Skutki noszenia kapelusza w maju,1993,7.0399,2907
31706,Komedianci,Les enfants du paradis,1945,8.03702,1918
190306,"Małgorzata, córka Łazarza",Marketa Lazarová,1967,7.8618,1809
7900,Mucha,The Fly,1986,7.10407,45778
31351,Trzeci człowiek,The Third Man,1949,7.74905,10002
8858,Prawdziwy romans,True Romance,1993,7.51971,53963
859586,Dylemat społeczny,The Social Dilemma,2020,6.66601,26785
294222,Bez skrupułów Toma Clancy'ego,Without Remorse,2021,5.35983,6870
1094,Życie Carlita,Carlito's Way,1993,7.97538,100686
733678,Shin Gojira,Shin Gojira,2016,6.24544,3561
835486,Obiecująca. Młoda. Kobieta.,Promising Young Woman,2020,7.56133,78909
128606,Ofiara,Victim,1961,7.09434,212
641674,Upstream Color,Upstream Color,2013,5.85052,3579
1313,Kabaret,Cabaret,1972,7.97812,37472
11797,Wszystkie poranki świata,Tous les matins du monde,1991,7.85531,3352
4638,Zmartwychwstanie dziewczynki z zapałkami,Sungnyangpali sonyeoui jaerim,2002,6.4898,49
385134,A-joo Teuk-byeol-han Son-nim,A-joo Teuk-byeol-han Son-nim,2006,6.53125,32
151445,Urideului ilgeuleojin yeongung,Urideului ilgeuleojin yeongung,1992,7.42857,7
167499,Nambugun,Nambugun,1990,6.7,10
197291,Keduldo urichurum,Keduldo urichurum,1990,7.18182,11
320183,Sampoganeun kil,Sampoganeun kil,1975,6.38462,13
157216,Taebek sanmaek,Taebek sanmaek,1994,7.625,8
451875,Gidam,Gidam,2007,6.76205,643
802660,Seu-wing-ki-jeu,Seu-wing-ki-jeu,2017,7.17143,210
587569,Posępna noc,Pa-soo-ggoon,2010,7.38103,622
603129,Go-ji-jeon,Go-ji-jeon,2011,7.40095,1050
38567,Zaopiekuj się moim kotem,Goyangileul butaghae,2001,7.31008,129
794097,Mikrosiedlisko,So-gong-nyeo,2017,7.38489,1112
193160,Juyuso seubgyuksageun,Juyuso seubgyuksageun,1999,6.29677,155
685550,Kape Neuwareu,Kape Neuwareu,2009,7.94792,96
335383,Babodeuli haengjin,Babodeuli haengjin,1975,6.64286,14
872176,"Rok, który odmienił świat",The Year Earth Changed,2021,7.68021,1329
849122,Gunda,Gunda,2020,7.0883,2163
633662,Król świń,Dwae-ji-ui wang,2011,6.8724,674
706740,Stacja Seul,Seoul-yeok,2016,5.81122,731
30710,Martwe zło 2,Evil Dead II,1987,7.16015,30222
124550,Pan Zemsta,Bok-su-neun Na-ui Geot,2002,7.28887,13764
30684,Sokół maltański,The Maltese Falcon,1941,7.60251,23452
119118,Lady Eve,The Lady Eve,1941,7.2504,627
7540,Manhattan,Manhattan,1979,7.67638,34519
418687,Frownland,Frownland,2007,6.81395,43
109034,"Wszystko, na co niebo zezwala",All That Heaven Allows,1955,7.17487,1504
9181,"Rób, co należy",Do the Right Thing,1989,7.53271,10668
34663,"Kwaidan, czyli opowieści niesamowite",Kaidan,1964,7.72013,4545
32981,Dziewięć królowych,Nueve reinas,2000,7.12559,1895
31125,Pociągi pod specjalnym nadzorem,Ostře sledované vlaky,1966,7.52664,12764
1285,Brazil,Brazil,1985,7.54102,21892
